article_title,url,country,article_quality,revision_id,region,population
Ahmadou Ahidjo,https://en.wikipedia.org/wiki/Ahmadou_Ahidjo,Cameroon,FA,1250931149,MIDDLE AFRICA,28.1
Joseph Beti Assomo,https://en.wikipedia.org/wiki/Joseph_Beti_Assomo,Cameroon,Start,1229939964,MIDDLE AFRICA,28.1
Charles Ateba Eyene,https://en.wikipedia.org/wiki/Charles_Ateba_Eyene,Cameroon,Start,1234063279,MIDDLE AFRICA,28.1
Olivier Bilé,https://en.wikipedia.org/wiki/Olivier_Bilé,Cameroon,Stub,1243540290,MIDDLE AFRICA,28.1
Dsamou Micheline,https://en.wikipedia.org/wiki/Dsamou_Micheline,Cameroon,Start,1223788177,MIDDLE AFRICA,28.1
Lawrence Fonka Shang,https://en.wikipedia.org/wiki/Lawrence_Fonka_Shang,Cameroon,Stub,1041211681,MIDDLE AFRICA,28.1
Victor Fotso,https://en.wikipedia.org/wiki/Victor_Fotso,Cameroon,Stub,1102345166,MIDDLE AFRICA,28.1
Séraphin Magloire Fouda,https://en.wikipedia.org/wiki/Séraphin_Magloire_Fouda,Cameroon,Stub,1009662257,MIDDLE AFRICA,28.1
Lucy Gwanmesia,https://en.wikipedia.org/wiki/Lucy_Gwanmesia,Cameroon,Start,1221349803,MIDDLE AFRICA,28.1
Njomgang Isaac,https://en.wikipedia.org/wiki/Njomgang_Isaac,Cameroon,Start,1108440685,MIDDLE AFRICA,28.1
René Jam Afane,https://en.wikipedia.org/wiki/René_Jam_Afane,Cameroon,Start,1231186334,MIDDLE AFRICA,28.1
Augustine Ngom Jua,https://en.wikipedia.org/wiki/Augustine_Ngom_Jua,Cameroon,Start,1249031959,MIDDLE AFRICA,28.1
Paul Monyonge Kale,https://en.wikipedia.org/wiki/Paul_Monyonge_Kale,Cameroon,Start,1214426931,MIDDLE AFRICA,28.1
Enanga Kebbi,https://en.wikipedia.org/wiki/Enanga_Kebbi,Cameroon,Start,1219533774,MIDDLE AFRICA,28.1
Pierre Kotouo,https://en.wikipedia.org/wiki/Pierre_Kotouo,Cameroon,Stub,1177650482,MIDDLE AFRICA,28.1
Laurentine Mbede,https://en.wikipedia.org/wiki/Laurentine_Mbede,Cameroon,Start,1240148045,MIDDLE AFRICA,28.1
Albert Mbida,https://en.wikipedia.org/wiki/Albert_Mbida,Cameroon,Stub,1230583945,MIDDLE AFRICA,28.1
Ibrahim Mbombo Njoya,https://en.wikipedia.org/wiki/Ibrahim_Mbombo_Njoya,Cameroon,Start,1226331859,MIDDLE AFRICA,28.1
Clémentine Ananga Messina,https://en.wikipedia.org/wiki/Clémentine_Ananga_Messina,Cameroon,Start,1217696496,MIDDLE AFRICA,28.1
Ousmane Mey,https://en.wikipedia.org/wiki/Ousmane_Mey,Cameroon,Start,1017007525,MIDDLE AFRICA,28.1
Victor Mukete,https://en.wikipedia.org/wiki/Victor_Mukete,Cameroon,Start,1250196607,MIDDLE AFRICA,28.1
Bernard Muna,https://en.wikipedia.org/wiki/Bernard_Muna,Cameroon,Start,1108720863,MIDDLE AFRICA,28.1
Jerôme Mvondo,https://en.wikipedia.org/wiki/Jerôme_Mvondo,Cameroon,Stub,1250160956,MIDDLE AFRICA,28.1
Anne Marthe Mvoto,https://en.wikipedia.org/wiki/Anne_Marthe_Mvoto,Cameroon,Start,1225861548,MIDDLE AFRICA,28.1
Hermine Patricia Tomaïno Ndam Njoya,https://en.wikipedia.org/wiki/Hermine_Patricia_Tomaïno_Ndam_Njoya,Cameroon,C,1240147077,MIDDLE AFRICA,28.1
Pierre Ngayewang,https://en.wikipedia.org/wiki/Pierre_Ngayewang,Cameroon,Stub,1177650598,MIDDLE AFRICA,28.1
John Ebong Ngole,https://en.wikipedia.org/wiki/John_Ebong_Ngole,Cameroon,Stub,1151361877,MIDDLE AFRICA,28.1
Xavier Ngoubeyou,https://en.wikipedia.org/wiki/Xavier_Ngoubeyou,Cameroon,Stub,1242530072,MIDDLE AFRICA,28.1
Victor Anomah Ngu,https://en.wikipedia.org/wiki/Victor_Anomah_Ngu,Cameroon,Start,1152439979,MIDDLE AFRICA,28.1
Julienne Niat,https://en.wikipedia.org/wiki/Julienne_Niat,Cameroon,Start,1227015746,MIDDLE AFRICA,28.1
Dorothy L. Njeuma,https://en.wikipedia.org/wiki/Dorothy_L._Njeuma,Cameroon,Start,1240137941,MIDDLE AFRICA,28.1
Bernard Njonga,https://en.wikipedia.org/wiki/Bernard_Njonga,Cameroon,Stub,1098278415,MIDDLE AFRICA,28.1
Arouna N'Joya,https://en.wikipedia.org/wiki/Arouna_N'Joya,Cameroon,Stub,1177650613,MIDDLE AFRICA,28.1
Edouard Nomo-Ongolo,https://en.wikipedia.org/wiki/Edouard_Nomo-Ongolo,Cameroon,Stub,1146536611,MIDDLE AFRICA,28.1
Antoine Ntsimi,https://en.wikipedia.org/wiki/Antoine_Ntsimi,Cameroon,C,1180554993,MIDDLE AFRICA,28.1
André Ngongang Ouandji,https://en.wikipedia.org/wiki/André_Ngongang_Ouandji,Cameroon,,,MIDDLE AFRICA,28.1
Paul Pondi,https://en.wikipedia.org/wiki/Paul_Pondi,Cameroon,C,1242817206,MIDDLE AFRICA,28.1
Félix Sabal Lecco (politician),https://en.wikipedia.org/wiki/Félix_Sabal_Lecco_(politician),Cameroon,C,1148553193,MIDDLE AFRICA,28.1
François Sengat-Kuo,https://en.wikipedia.org/wiki/François_Sengat-Kuo,Cameroon,Stub,1199699881,MIDDLE AFRICA,28.1
Madeleine Tchuente,https://en.wikipedia.org/wiki/Madeleine_Tchuente,Cameroon,Start,1225866384,MIDDLE AFRICA,28.1
Félix Tonye Mbog,https://en.wikipedia.org/wiki/Félix_Tonye_Mbog,Cameroon,Start,1226983598,MIDDLE AFRICA,28.1
Kah Walla,https://en.wikipedia.org/wiki/Kah_Walla,Cameroon,GA,1239668367,MIDDLE AFRICA,28.1
Zakiatou Djamo,https://en.wikipedia.org/wiki/Zakiatou_Djamo,Cameroon,Stub,1235834775,MIDDLE AFRICA,28.1
José Manuel Gomes Andrade,https://en.wikipedia.org/wiki/José_Manuel_Gomes_Andrade,Cape Verde,Stub,1216083405,WESTERN AFRICA,0.6
Honório Barreto,https://en.wikipedia.org/wiki/Honório_Barreto,Cape Verde,Start,1249443443,WESTERN AFRICA,0.6
Pedro Fernandes Lopes,https://en.wikipedia.org/wiki/Pedro_Fernandes_Lopes,Cape Verde,C,1191590141,WESTERN AFRICA,0.6
Januaria Moreira,https://en.wikipedia.org/wiki/Januaria_Moreira,Cape Verde,Start,1225864918,WESTERN AFRICA,0.6
Paulo Rocha (Cape Verde politician),https://en.wikipedia.org/wiki/Paulo_Rocha_(Cape_Verde_politician),Cape Verde,Stub,1177459663,WESTERN AFRICA,0.6
Gilberto Correia Carvalho Silva,https://en.wikipedia.org/wiki/Gilberto_Correia_Carvalho_Silva,Cape Verde,Stub,1101613548,WESTERN AFRICA,0.6
Luís Filipe Tavares,https://en.wikipedia.org/wiki/Luís_Filipe_Tavares,Cape Verde,Start,1213485215,WESTERN AFRICA,0.6
Carlos de Vasconcelos,https://en.wikipedia.org/wiki/Carlos_de_Vasconcelos,Cape Verde,Start,1216635216,WESTERN AFRICA,0.6
Abraão Vicente,https://en.wikipedia.org/wiki/Abraão_Vicente,Cape Verde,Start,1213485569,WESTERN AFRICA,0.6
Jean-Bédel Bokassa,https://en.wikipedia.org/wiki/Jean-Bédel_Bokassa,Central African Republic,FA,1248397829,MIDDLE AFRICA,6.2
Antoine Darlan,https://en.wikipedia.org/wiki/Antoine_Darlan,Central African Republic,C,1217196175,MIDDLE AFRICA,6.2
Georges Darlan,https://en.wikipedia.org/wiki/Georges_Darlan,Central African Republic,C,1211998269,MIDDLE AFRICA,6.2
Catherine Denguiadé,https://en.wikipedia.org/wiki/Catherine_Denguiadé,Central African Republic,Start,1242454262,MIDDLE AFRICA,6.2
Henri-Marie Dondra,https://en.wikipedia.org/wiki/Henri-Marie_Dondra,Central African Republic,Stub,1221994311,MIDDLE AFRICA,6.2
Saif Durbar,https://en.wikipedia.org/wiki/Saif_Durbar,Central African Republic,C,1240973609,MIDDLE AFRICA,6.2
Gaston N'Guérékata,https://en.wikipedia.org/wiki/Gaston_N'Guérékata,Central African Republic,C,1239810898,MIDDLE AFRICA,6.2
Jean-Benoît Gonda,https://en.wikipedia.org/wiki/Jean-Benoît_Gonda,Central African Republic,Stub,1159473113,MIDDLE AFRICA,6.2
Hassan Al Habib,https://en.wikipedia.org/wiki/Hassan_Al_Habib,Central African Republic,Stub,1140307699,MIDDLE AFRICA,6.2
Rodolphe Iddi Lala,https://en.wikipedia.org/wiki/Rodolphe_Iddi_Lala,Central African Republic,C,1242127344,MIDDLE AFRICA,6.2
Désiré Kolingba,https://en.wikipedia.org/wiki/Désiré_Kolingba,Central African Republic,Stub,1226461295,MIDDLE AFRICA,6.2
Tchakpa M'brede,https://en.wikipedia.org/wiki/Tchakpa_M'brede,Central African Republic,Start,1246969392,MIDDLE AFRICA,6.2
Karim Meckassoua,https://en.wikipedia.org/wiki/Karim_Meckassoua,Central African Republic,Stub,1224144854,MIDDLE AFRICA,6.2
Abakar Sabone,https://en.wikipedia.org/wiki/Abakar_Sabone,Central African Republic,C,1251051521,MIDDLE AFRICA,6.2
Levy Yakete,https://en.wikipedia.org/wiki/Levy_Yakete,Central African Republic,Stub,1229277170,MIDDLE AFRICA,6.2
Achta Ahmat Bremé,https://en.wikipedia.org/wiki/Achta_Ahmat_Bremé,Chad,Stub,1243871975,MIDDLE AFRICA,18.3
Kamougue Assoum,https://en.wikipedia.org/wiki/Kamougue_Assoum,Chad,Stub,1195939436,MIDDLE AFRICA,18.3
Christian Georges Diguimbaye,https://en.wikipedia.org/wiki/Christian_Georges_Diguimbaye,Chad,Stub,1227146224,MIDDLE AFRICA,18.3
Firmin Djidingar,https://en.wikipedia.org/wiki/Firmin_Djidingar,Chad,Stub,1191501257,MIDDLE AFRICA,18.3
Roger Djikisna,https://en.wikipedia.org/wiki/Roger_Djikisna,Chad,Stub,1175430342,MIDDLE AFRICA,18.3
Issa Doubragne,https://en.wikipedia.org/wiki/Issa_Doubragne,Chad,Start,1236321102,MIDDLE AFRICA,18.3
Moussa Faki,https://en.wikipedia.org/wiki/Moussa_Faki,Chad,C,1247480258,MIDDLE AFRICA,18.3
Arabi El Goni,https://en.wikipedia.org/wiki/Arabi_El_Goni,Chad,Stub,1185921742,MIDDLE AFRICA,18.3
Isabelle Kassire,https://en.wikipedia.org/wiki/Isabelle_Kassire,Chad,Stub,1246170190,MIDDLE AFRICA,18.3
Oueddei Kichidemi,https://en.wikipedia.org/wiki/Oueddei_Kichidemi,Chad,Start,1162338564,MIDDLE AFRICA,18.3
Alphonse Kotiga,https://en.wikipedia.org/wiki/Alphonse_Kotiga,Chad,Stub,1108077983,MIDDLE AFRICA,18.3
Baba Laddé,https://en.wikipedia.org/wiki/Baba_Laddé,Chad,C,1207731827,MIDDLE AFRICA,18.3
Nadji Madou,https://en.wikipedia.org/wiki/Nadji_Madou,Chad,Stub,872461806,MIDDLE AFRICA,18.3
Mahmoud Ali Seid,https://en.wikipedia.org/wiki/Mahmoud_Ali_Seid,Chad,Start,1231975933,MIDDLE AFRICA,18.3
Mariam Mahamat Nour,https://en.wikipedia.org/wiki/Mariam_Mahamat_Nour,Chad,Stub,1179344861,MIDDLE AFRICA,18.3
Laoukein Kourayo Médard,https://en.wikipedia.org/wiki/Laoukein_Kourayo_Médard,Chad,Stub,872513852,MIDDLE AFRICA,18.3
Abbo Nassour,https://en.wikipedia.org/wiki/Abbo_Nassour,Chad,C,1144389013,MIDDLE AFRICA,18.3
Tahir Hamid Nguilin,https://en.wikipedia.org/wiki/Tahir_Hamid_Nguilin,Chad,Stub,1085015143,MIDDLE AFRICA,18.3
Quatre Sou Quatre,https://en.wikipedia.org/wiki/Quatre_Sou_Quatre,Chad,Stub,1193126229,MIDDLE AFRICA,18.3
François Tombalbaye,https://en.wikipedia.org/wiki/François_Tombalbaye,Chad,C,1250337903,MIDDLE AFRICA,18.3
Saadie Goukouni Weddeye,https://en.wikipedia.org/wiki/Saadie_Goukouni_Weddeye,Chad,Start,1235451008,MIDDLE AFRICA,18.3
Alejandro Serani Burgos,https://en.wikipedia.org/wiki/Alejandro_Serani_Burgos,Chile,C,1232887754,SOUTH AMERICA,20.0
Beltrán Mathieu,https://en.wikipedia.org/wiki/Beltrán_Mathieu,Chile,B,1240166319,SOUTH AMERICA,20.0
Alexandra Benado,https://en.wikipedia.org/wiki/Alexandra_Benado,Chile,Start,1247622508,SOUTH AMERICA,20.0
Rolando Calderón,https://en.wikipedia.org/wiki/Rolando_Calderón,Chile,Stub,1241145448,SOUTH AMERICA,20.0
Eugenio Cantuarias,https://en.wikipedia.org/wiki/Eugenio_Cantuarias,Chile,Stub,1246582918,SOUTH AMERICA,20.0
Carlos Balmaceda Saavedra,https://en.wikipedia.org/wiki/Carlos_Balmaceda_Saavedra,Chile,Start,1246583396,SOUTH AMERICA,20.0
Jorge Cauas,https://en.wikipedia.org/wiki/Jorge_Cauas,Chile,Stub,1216583569,SOUTH AMERICA,20.0
Alberto Cooper,https://en.wikipedia.org/wiki/Alberto_Cooper,Chile,Stub,1246582150,SOUTH AMERICA,20.0
Fernando Cordero Rusque,https://en.wikipedia.org/wiki/Fernando_Cordero_Rusque,Chile,Stub,1246582796,SOUTH AMERICA,20.0
Juan de Dios Correa de Saa,https://en.wikipedia.org/wiki/Juan_de_Dios_Correa_de_Saa,Chile,Stub,1246583602,SOUTH AMERICA,20.0
María Silvia Correa Marín,https://en.wikipedia.org/wiki/María_Silvia_Correa_Marín,Chile,Start,1233099485,SOUTH AMERICA,20.0
Álvaro Covarrubias,https://en.wikipedia.org/wiki/Álvaro_Covarrubias,Chile,Start,1246583605,SOUTH AMERICA,20.0
Pedro Nolasco Cruz Vergara,https://en.wikipedia.org/wiki/Pedro_Nolasco_Cruz_Vergara,Chile,C,1236685196,SOUTH AMERICA,20.0
Jose Fernandez Dubrock,https://en.wikipedia.org/wiki/Jose_Fernandez_Dubrock,Chile,Stub,1209556113,SOUTH AMERICA,20.0
Juan Egaña,https://en.wikipedia.org/wiki/Juan_Egaña,Chile,Stub,1246583619,SOUTH AMERICA,20.0
Sergio Fernández Fernández,https://en.wikipedia.org/wiki/Sergio_Fernández_Fernández,Chile,Stub,1246582974,SOUTH AMERICA,20.0
Ángel Flisfisch,https://en.wikipedia.org/wiki/Ángel_Flisfisch,Chile,Start,1238013543,SOUTH AMERICA,20.0
Jaime Gazmuri,https://en.wikipedia.org/wiki/Jaime_Gazmuri,Chile,C,1220158605,SOUTH AMERICA,20.0
Carlos González Márquez,https://en.wikipedia.org/wiki/Carlos_González_Márquez,Chile,Stub,1241138604,SOUTH AMERICA,20.0
"David Henríquez (footballer, born 1977)","https://en.wikipedia.org/wiki/David_Henríquez_(footballer,_born_1977)",Chile,Start,1241826912,SOUTH AMERICA,20.0
Alejandra Bravo Hidalgo,https://en.wikipedia.org/wiki/Alejandra_Bravo_Hidalgo,Chile,C,1210732533,SOUTH AMERICA,20.0
Checho Hirane,https://en.wikipedia.org/wiki/Checho_Hirane,Chile,Stub,1232905225,SOUTH AMERICA,20.0
Ricardo Hormazábal,https://en.wikipedia.org/wiki/Ricardo_Hormazábal,Chile,Stub,1241145426,SOUTH AMERICA,20.0
Aucán Huilcamán,https://en.wikipedia.org/wiki/Aucán_Huilcamán,Chile,Stub,1216869009,SOUTH AMERICA,20.0
Liliana Jadue,https://en.wikipedia.org/wiki/Liliana_Jadue,Chile,Start,1218197818,SOUTH AMERICA,20.0
Andrés Jouannet,https://en.wikipedia.org/wiki/Andrés_Jouannet,Chile,Start,1232904571,SOUTH AMERICA,20.0
Antonio Leal Labrín,https://en.wikipedia.org/wiki/Antonio_Leal_Labrín,Chile,Stub,1240072329,SOUTH AMERICA,20.0
Graciela Mandujano,https://en.wikipedia.org/wiki/Graciela_Mandujano,Chile,Start,1246581836,SOUTH AMERICA,20.0
Daniel Manouchehri,https://en.wikipedia.org/wiki/Daniel_Manouchehri,Chile,Start,1225804893,SOUTH AMERICA,20.0
Rodrigo Mundaca,https://en.wikipedia.org/wiki/Rodrigo_Mundaca,Chile,Stub,1234717906,SOUTH AMERICA,20.0
Sergio Ortega (composer),https://en.wikipedia.org/wiki/Sergio_Ortega_(composer),Chile,C,1224512179,SOUTH AMERICA,20.0
Manuel Ossa Ruiz,https://en.wikipedia.org/wiki/Manuel_Ossa_Ruiz,Chile,Start,1197442605,SOUTH AMERICA,20.0
Miguel Otero Lathrop,https://en.wikipedia.org/wiki/Miguel_Otero_Lathrop,Chile,Stub,1246581884,SOUTH AMERICA,20.0
Sergio Páez Verdugo,https://en.wikipedia.org/wiki/Sergio_Páez_Verdugo,Chile,Stub,1233100674,SOUTH AMERICA,20.0
Luis Palacios Rossini,https://en.wikipedia.org/wiki/Luis_Palacios_Rossini,Chile,Stub,1240166225,SOUTH AMERICA,20.0
Héctor Parra (footballer),https://en.wikipedia.org/wiki/Héctor_Parra_(footballer),Chile,C,1246581897,SOUTH AMERICA,20.0
Ignacio Pérez Walker,https://en.wikipedia.org/wiki/Ignacio_Pérez_Walker,Chile,Stub,1246582371,SOUTH AMERICA,20.0
Bernhard Eunom Philippi,https://en.wikipedia.org/wiki/Bernhard_Eunom_Philippi,Chile,Start,1237244682,SOUTH AMERICA,20.0
Germán Picó Cañas,https://en.wikipedia.org/wiki/Germán_Picó_Cañas,Chile,Start,1233081384,SOUTH AMERICA,20.0
Tancredo Pinochet,https://en.wikipedia.org/wiki/Tancredo_Pinochet,Chile,Start,1246581910,SOUTH AMERICA,20.0
Jaime Pizarro,https://en.wikipedia.org/wiki/Jaime_Pizarro,Chile,C,1246276668,SOUTH AMERICA,20.0
Roberto Poblete,https://en.wikipedia.org/wiki/Roberto_Poblete,Chile,Start,1246286451,SOUTH AMERICA,20.0
Francisco Prat Alemparte,https://en.wikipedia.org/wiki/Francisco_Prat_Alemparte,Chile,Stub,1246582387,SOUTH AMERICA,20.0
Pablo Prieto,https://en.wikipedia.org/wiki/Pablo_Prieto,Chile,Stub,1246582394,SOUTH AMERICA,20.0
Valentina Quiroga,https://en.wikipedia.org/wiki/Valentina_Quiroga,Chile,Start,1230256788,SOUTH AMERICA,20.0
Patricio Rey Sommer,https://en.wikipedia.org/wiki/Patricio_Rey_Sommer,Chile,Stub,1226080617,SOUTH AMERICA,20.0
Claudio Reyes,https://en.wikipedia.org/wiki/Claudio_Reyes,Chile,C,1246584115,SOUTH AMERICA,20.0
Mario Ríos Santander,https://en.wikipedia.org/wiki/Mario_Ríos_Santander,Chile,Stub,1246582411,SOUTH AMERICA,20.0
Jennifer Rojas,https://en.wikipedia.org/wiki/Jennifer_Rojas,Chile,Start,1245058533,SOUTH AMERICA,20.0
Miguel Schweitzer Walters,https://en.wikipedia.org/wiki/Miguel_Schweitzer_Walters,Chile,Start,1233099801,SOUTH AMERICA,20.0
Loreto Silva,https://en.wikipedia.org/wiki/Loreto_Silva,Chile,Start,1235451028,SOUTH AMERICA,20.0
Roberto Thieme,https://en.wikipedia.org/wiki/Roberto_Thieme,Chile,Start,1247033778,SOUTH AMERICA,20.0
Manuel Antonio Tocornal,https://en.wikipedia.org/wiki/Manuel_Antonio_Tocornal,Chile,Stub,1246583701,SOUTH AMERICA,20.0
Ramón Vega Hidalgo,https://en.wikipedia.org/wiki/Ramón_Vega_Hidalgo,Chile,Stub,1193587402,SOUTH AMERICA,20.0
Juan de Dios Vial del Río,https://en.wikipedia.org/wiki/Juan_de_Dios_Vial_del_Río,Chile,Stub,1246583715,SOUTH AMERICA,20.0
Claudio Vicuña Subercaseaux,https://en.wikipedia.org/wiki/Claudio_Vicuña_Subercaseaux,Chile,B,1240166459,SOUTH AMERICA,20.0
Hernán Vodanovic,https://en.wikipedia.org/wiki/Hernán_Vodanovic,Chile,Stub,1241138610,SOUTH AMERICA,20.0
Chris Watson,https://en.wikipedia.org/wiki/Chris_Watson,Chile,FA,1245997885,SOUTH AMERICA,20.0
Sergio Zarzar Andonie,https://en.wikipedia.org/wiki/Sergio_Zarzar_Andonie,Chile,Start,1037723664,SOUTH AMERICA,20.0
Cao Lihuai,https://en.wikipedia.org/wiki/Cao_Lihuai,China,C,1240382229,EAST ASIA,1411.3
Fu Wenhua,https://en.wikipedia.org/wiki/Fu_Wenhua,China,Start,1240083184,EAST ASIA,1411.3
Gu Shu,https://en.wikipedia.org/wiki/Gu_Shu,China,Start,1222977958,EAST ASIA,1411.3
Hang Yihong,https://en.wikipedia.org/wiki/Hang_Yihong,China,Stub,1117001263,EAST ASIA,1411.3
Hao Hongjun,https://en.wikipedia.org/wiki/Hao_Hongjun,China,C,1182205038,EAST ASIA,1411.3
Hoi Lai Fong,https://en.wikipedia.org/wiki/Hoi_Lai_Fong,China,Stub,1222254128,EAST ASIA,1411.3
Hu Fuming,https://en.wikipedia.org/wiki/Hu_Fuming,China,Stub,1230177446,EAST ASIA,1411.3
Jiao Xiaoping,https://en.wikipedia.org/wiki/Jiao_Xiaoping,China,Start,1250403358,EAST ASIA,1411.3
Lin Shengzhong,https://en.wikipedia.org/wiki/Lin_Shengzhong,China,Start,1229515337,EAST ASIA,1411.3
Lu Feng (politician),https://en.wikipedia.org/wiki/Lu_Feng_(politician),China,Stub,1183319623,EAST ASIA,1411.3
Shi Ping (politician),https://en.wikipedia.org/wiki/Shi_Ping_(politician),China,Start,1247579845,EAST ASIA,1411.3
Wang Liyan,https://en.wikipedia.org/wiki/Wang_Liyan,China,Start,1243521667,EAST ASIA,1411.3
Wang Yonghong,https://en.wikipedia.org/wiki/Wang_Yonghong,China,Start,1234882199,EAST ASIA,1411.3
"Wang Wei (politician, born 1974)","https://en.wikipedia.org/wiki/Wang_Wei_(politician,_born_1974)",China,Stub,1112864760,EAST ASIA,1411.3
Wei Wenhui,https://en.wikipedia.org/wiki/Wei_Wenhui,China,Stub,1213106474,EAST ASIA,1411.3
Zhang Lin (general),https://en.wikipedia.org/wiki/Zhang_Lin_(general),China,Stub,1243512125,EAST ASIA,1411.3
José Manuel Restrepo Abondano,https://en.wikipedia.org/wiki/José_Manuel_Restrepo_Abondano,Colombia,Start,1240223372,SOUTH AMERICA,52.2
Yahir Acuña,https://en.wikipedia.org/wiki/Yahir_Acuña,Colombia,Stub,1245229750,SOUTH AMERICA,52.2
Iván Darío Agudelo,https://en.wikipedia.org/wiki/Iván_Darío_Agudelo,Colombia,Start,1245229754,SOUTH AMERICA,52.2
Carlos Mario Álvarez,https://en.wikipedia.org/wiki/Carlos_Mario_Álvarez,Colombia,Stub,1245234693,SOUTH AMERICA,52.2
Rafael Francisco Amador Campos,https://en.wikipedia.org/wiki/Rafael_Francisco_Amador_Campos,Colombia,Stub,1246254621,SOUTH AMERICA,52.2
Julio Arboleda Pombo,https://en.wikipedia.org/wiki/Julio_Arboleda_Pombo,Colombia,Start,1245236501,SOUTH AMERICA,52.2
Justo Arosemena Quesada,https://en.wikipedia.org/wiki/Justo_Arosemena_Quesada,Colombia,Start,1215952443,SOUTH AMERICA,52.2
Germán Blanco Álvarez,https://en.wikipedia.org/wiki/Germán_Blanco_Álvarez,Colombia,Start,1245229792,SOUTH AMERICA,52.2
Manuel José Bonnet,https://en.wikipedia.org/wiki/Manuel_José_Bonnet,Colombia,Start,1145659050,SOUTH AMERICA,52.2
Wilson Borja,https://en.wikipedia.org/wiki/Wilson_Borja,Colombia,Stub,1245233085,SOUTH AMERICA,52.2
Gloria María Borrero,https://en.wikipedia.org/wiki/Gloria_María_Borrero,Colombia,Stub,1245229806,SOUTH AMERICA,52.2
Carlos Fernando Galán,https://en.wikipedia.org/wiki/Carlos_Fernando_Galán,Colombia,C,1245229831,SOUTH AMERICA,52.2
José Eusebio Caro,https://en.wikipedia.org/wiki/José_Eusebio_Caro,Colombia,Stub,1216025693,SOUTH AMERICA,52.2
Ana María Castañeda,https://en.wikipedia.org/wiki/Ana_María_Castañeda,Colombia,Start,1246254674,SOUTH AMERICA,52.2
Iván Cepeda,https://en.wikipedia.org/wiki/Iván_Cepeda,Colombia,Start,1245233092,SOUTH AMERICA,52.2
Juan José Chaux Mosquera,https://en.wikipedia.org/wiki/Juan_José_Chaux_Mosquera,Colombia,Start,1245229841,SOUTH AMERICA,52.2
Vicky Colbert,https://en.wikipedia.org/wiki/Vicky_Colbert,Colombia,C,1246254698,SOUTH AMERICA,52.2
Alejandro Corrales Escobar,https://en.wikipedia.org/wiki/Alejandro_Corrales_Escobar,Colombia,Stub,1177713760,SOUTH AMERICA,52.2
Alfredo Cuello Baute,https://en.wikipedia.org/wiki/Alfredo_Cuello_Baute,Colombia,Start,1245229857,SOUTH AMERICA,52.2
Alfonso Dávila Ortiz,https://en.wikipedia.org/wiki/Alfonso_Dávila_Ortiz,Colombia,C,1170558228,SOUTH AMERICA,52.2
Luis Eduardo Díaz Granados,https://en.wikipedia.org/wiki/Luis_Eduardo_Díaz_Granados,Colombia,Stub,1245235873,SOUTH AMERICA,52.2
Olga Duque de Ospina,https://en.wikipedia.org/wiki/Olga_Duque_de_Ospina,Colombia,Stub,1245229862,SOUTH AMERICA,52.2
Eduardo Wiesner Durán,https://en.wikipedia.org/wiki/Eduardo_Wiesner_Durán,Colombia,Start,1245236200,SOUTH AMERICA,52.2
Eduardo Enríquez Maya,https://en.wikipedia.org/wiki/Eduardo_Enríquez_Maya,Colombia,Stub,1245233259,SOUTH AMERICA,52.2
Miguel Amín Escaf,https://en.wikipedia.org/wiki/Miguel_Amín_Escaf,Colombia,Stub,1230172715,SOUTH AMERICA,52.2
Juan Carlos Esguerra Portocarrero,https://en.wikipedia.org/wiki/Juan_Carlos_Esguerra_Portocarrero,Colombia,Stub,1246255193,SOUTH AMERICA,52.2
Claudio Galán Pachón,https://en.wikipedia.org/wiki/Claudio_Galán_Pachón,Colombia,Stub,1245229882,SOUTH AMERICA,52.2
Juan García del Río,https://en.wikipedia.org/wiki/Juan_García_del_Río,Colombia,Stub,1240176611,SOUTH AMERICA,52.2
Daniel García-Peña,https://en.wikipedia.org/wiki/Daniel_García-Peña,Colombia,Start,1245233082,SOUTH AMERICA,52.2
Lucy Inés García,https://en.wikipedia.org/wiki/Lucy_Inés_García,Colombia,Stub,1245229888,SOUTH AMERICA,52.2
Yaneth Giha Tovar,https://en.wikipedia.org/wiki/Yaneth_Giha_Tovar,Colombia,Stub,1245236372,SOUTH AMERICA,52.2
Enrique Gil Botero,https://en.wikipedia.org/wiki/Enrique_Gil_Botero,Colombia,GA,1245233277,SOUTH AMERICA,52.2
Guillermo González (politician),https://en.wikipedia.org/wiki/Guillermo_González_(politician),Colombia,Stub,1245234381,SOUTH AMERICA,52.2
Bernardo Guerra Serna,https://en.wikipedia.org/wiki/Bernardo_Guerra_Serna,Colombia,Stub,1250271191,SOUTH AMERICA,52.2
Carlos Mauro Hoyos,https://en.wikipedia.org/wiki/Carlos_Mauro_Hoyos,Colombia,C,1248682870,SOUTH AMERICA,52.2
Augusto Ibáñez Guzmán,https://en.wikipedia.org/wiki/Augusto_Ibáñez_Guzmán,Colombia,Start,1184527110,SOUTH AMERICA,52.2
Gilma Jiménez,https://en.wikipedia.org/wiki/Gilma_Jiménez,Colombia,Stub,1069225684,SOUTH AMERICA,52.2
Roberto Junguito,https://en.wikipedia.org/wiki/Roberto_Junguito,Colombia,Stub,1240223425,SOUTH AMERICA,52.2
Maria Claudia Lacouture,https://en.wikipedia.org/wiki/Maria_Claudia_Lacouture,Colombia,Start,1199118382,SOUTH AMERICA,52.2
Rodrigo Lara,https://en.wikipedia.org/wiki/Rodrigo_Lara,Colombia,C,1250547066,SOUTH AMERICA,52.2
